timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1568532936712,228,Domain-0,302,Found,HomePage 1-644,text,true,,1103,135,449,449,http://192.168.2.184/envintory-qa/index,228,0,2
1568532936940,511,Domain-1,200,OK,HomePage 1-644,text,true,,4556,135,449,449,http://192.168.2.184/envintory-qa/Login,511,0,0
1568532936719,733,Domain,200,OK,HomePage 1-736,text,true,,5659,270,448,448,http://192.168.2.184/envintory-qa/Login,224,0,2
1568532936719,224,Domain-0,302,Found,HomePage 1-736,text,true,,1103,135,448,448,http://192.168.2.184/envintory-qa/index,224,0,2
1568532936943,509,Domain-1,200,OK,HomePage 1-736,text,true,,4556,135,448,448,http://192.168.2.184/envintory-qa/Login,509,0,0
1568532936712,749,Domain,200,OK,HomePage 1-403,text,true,,5659,270,447,447,http://192.168.2.184/envintory-qa/Login,227,0,1
1568532936712,227,Domain-0,302,Found,HomePage 1-403,text,true,,1103,135,447,447,http://192.168.2.184/envintory-qa/index,227,0,1
1568532936939,522,Domain-1,200,OK,HomePage 1-403,text,true,,4556,135,447,447,http://192.168.2.184/envintory-qa/Login,522,0,0
1568532936727,739,Domain,200,OK,HomePage 1-734,text,true,,5659,270,446,446,http://192.168.2.184/envintory-qa/Login,232,0,2
1568532936727,232,Domain-0,302,Found,HomePage 1-734,text,true,,1103,135,446,446,http://192.168.2.184/envintory-qa/index,232,0,2
1568532936959,507,Domain-1,200,OK,HomePage 1-734,text,true,,4556,135,446,446,http://192.168.2.184/envintory-qa/Login,507,0,0
1568532935717,1754,Domain,200,OK,HomePage 1-491,text,true,,5659,270,445,445,http://192.168.2.184/envintory-qa/Login,1224,0,1002
1568532935717,1224,Domain-0,302,Found,HomePage 1-491,text,true,,1103,135,445,445,http://192.168.2.184/envintory-qa/index,1224,0,1002
1568532936942,529,Domain-1,200,OK,HomePage 1-491,text,true,,4556,135,445,445,http://192.168.2.184/envintory-qa/Login,529,0,0
1568532936721,751,Domain,200,OK,HomePage 1-466,text,true,,5659,270,444,444,http://192.168.2.184/envintory-qa/Login,228,0,2
1568532936721,228,Domain-0,302,Found,HomePage 1-466,text,true,,1103,135,444,444,http://192.168.2.184/envintory-qa/index,228,0,2
1568532936949,523,Domain-1,200,OK,HomePage 1-466,text,true,,4556,135,444,444,http://192.168.2.184/envintory-qa/Login,523,0,0
1568532935721,1756,Domain,200,OK,HomePage 1-409,text,true,,5659,270,443,443,http://192.168.2.184/envintory-qa/Login,1231,0,1002
1568532935721,1231,Domain-0,302,Found,HomePage 1-409,text,true,,1103,135,443,443,http://192.168.2.184/envintory-qa/index,1231,0,1002
1568532936953,524,Domain-1,200,OK,HomePage 1-409,text,true,,4556,135,443,443,http://192.168.2.184/envintory-qa/Login,524,0,0
1568532936743,739,Domain,200,OK,HomePage 1-436,text,true,,5659,270,442,442,http://192.168.2.184/envintory-qa/Login,216,0,1
1568532936743,216,Domain-0,302,Found,HomePage 1-436,text,true,,1103,135,442,442,http://192.168.2.184/envintory-qa/index,216,0,1
1568532936960,522,Domain-1,200,OK,HomePage 1-436,text,true,,4556,135,442,442,http://192.168.2.184/envintory-qa/Login,522,0,0
1568532936726,757,Domain,200,OK,HomePage 1-732,text,true,,5659,270,441,441,http://192.168.2.184/envintory-qa/Login,232,0,2
1568532936726,232,Domain-0,302,Found,HomePage 1-732,text,true,,1103,135,441,441,http://192.168.2.184/envintory-qa/index,232,0,2
1568532936958,525,Domain-1,200,OK,HomePage 1-732,text,true,,4556,135,441,441,http://192.168.2.184/envintory-qa/Login,525,0,0
1568532936760,726,Domain,200,OK,HomePage 1-798,text,true,,5659,270,440,440,http://192.168.2.184/envintory-qa/Login,218,0,1
1568532936760,218,Domain-0,302,Found,HomePage 1-798,text,true,,1103,135,440,440,http://192.168.2.184/envintory-qa/index,218,0,1
1568532936978,508,Domain-1,200,OK,HomePage 1-798,text,true,,4556,135,440,440,http://192.168.2.184/envintory-qa/Login,508,0,0
1568532936751,741,Domain,200,OK,HomePage 1-600,text,true,,5659,270,440,440,http://192.168.2.184/envintory-qa/Login,229,0,1
1568532936751,229,Domain-0,302,Found,HomePage 1-600,text,true,,1103,135,440,440,http://192.168.2.184/envintory-qa/index,229,0,1
1568532936980,512,Domain-1,200,OK,HomePage 1-600,text,true,,4556,135,440,440,http://192.168.2.184/envintory-qa/Login,512,0,0
1568532936797,706,Domain,200,OK,HomePage 1-637,text,true,,5659,270,439,439,http://192.168.2.184/envintory-qa/Login,190,0,1
1568532936797,190,Domain-0,302,Found,HomePage 1-637,text,true,,1103,135,439,439,http://192.168.2.184/envintory-qa/index,190,0,1
1568532936987,516,Domain-1,200,OK,HomePage 1-637,text,true,,4556,135,439,439,http://192.168.2.184/envintory-qa/Login,516,0,0
1568532935772,1732,Domain,200,OK,HomePage 1-414,text,true,,5659,270,439,439,http://192.168.2.184/envintory-qa/Login,1207,0,1000
1568532935772,1207,Domain-0,302,Found,HomePage 1-414,text,true,,1103,135,439,439,http://192.168.2.184/envintory-qa/index,1207,0,1000
1568532936980,524,Domain-1,200,OK,HomePage 1-414,text,true,,4556,135,439,439,http://192.168.2.184/envintory-qa/Login,524,0,0
1568532936771,734,Domain,200,OK,HomePage 1-599,text,true,,5659,270,438,438,http://192.168.2.184/envintory-qa/Login,208,0,1
1568532936771,208,Domain-0,302,Found,HomePage 1-599,text,true,,1103,135,438,438,http://192.168.2.184/envintory-qa/index,208,0,1
1568532936979,526,Domain-1,200,OK,HomePage 1-599,text,true,,4556,135,438,438,http://192.168.2.184/envintory-qa/Login,526,0,0
1568532936792,715,Domain,200,OK,HomePage 1-610,text,true,,5659,270,437,437,http://192.168.2.184/envintory-qa/Login,194,0,1
1568532936792,194,Domain-0,302,Found,HomePage 1-610,text,true,,1103,135,437,437,http://192.168.2.184/envintory-qa/index,194,0,1
1568532936986,521,Domain-1,200,OK,HomePage 1-610,text,true,,4556,135,437,437,http://192.168.2.184/envintory-qa/Login,521,0,0
1568532936809,703,Domain,200,OK,HomePage 1-715,text,true,,5659,270,437,437,http://192.168.2.184/envintory-qa/Login,179,0,2
1568532936809,179,Domain-0,302,Found,HomePage 1-715,text,true,,1103,135,437,437,http://192.168.2.184/envintory-qa/index,179,0,2
1568532936988,524,Domain-1,200,OK,HomePage 1-715,text,true,,4556,135,437,437,http://192.168.2.184/envintory-qa/Login,524,0,0
1568532936781,732,Domain,200,OK,HomePage 1-497,text,true,,5659,270,436,436,http://192.168.2.184/envintory-qa/Login,204,0,0
1568532936781,204,Domain-0,302,Found,HomePage 1-497,text,true,,1103,135,436,436,http://192.168.2.184/envintory-qa/index,204,0,0
1568532936985,528,Domain-1,200,OK,HomePage 1-497,text,true,,4556,135,436,436,http://192.168.2.184/envintory-qa/Login,528,0,0
1568532936835,678,Domain,200,OK,HomePage 1-228,text,true,,5659,270,436,436,http://192.168.2.184/envintory-qa/Login,163,0,1
1568532936835,163,Domain-0,302,Found,HomePage 1-228,text,true,,1103,135,436,436,http://192.168.2.184/envintory-qa/index,163,0,1
1568532936998,515,Domain-1,200,OK,HomePage 1-228,text,true,,4556,135,436,436,http://192.168.2.184/envintory-qa/Login,515,0,0
1568532936764,751,Domain,200,OK,HomePage 1-547,text,true,,5659,270,436,436,http://192.168.2.184/envintory-qa/Login,219,0,1
1568532936764,219,Domain-0,302,Found,HomePage 1-547,text,true,,1103,135,436,436,http://192.168.2.184/envintory-qa/index,219,0,1
1568532936983,532,Domain-1,200,OK,HomePage 1-547,text,true,,4556,135,436,436,http://192.168.2.184/envintory-qa/Login,532,0,0
1568532936875,642,Domain,200,OK,HomePage 1-778,text,true,,5659,270,435,435,http://192.168.2.184/envintory-qa/Login,133,0,1
1568532936875,133,Domain-0,302,Found,HomePage 1-778,text,true,,1103,135,435,435,http://192.168.2.184/envintory-qa/index,133,0,1
1568532937008,509,Domain-1,200,OK,HomePage 1-778,text,true,,4556,135,435,435,http://192.168.2.184/envintory-qa/Login,509,0,0
1568532936813,704,Domain,200,OK,HomePage 1-527,text,true,,5659,270,435,435,http://192.168.2.184/envintory-qa/Login,180,0,1
1568532936813,180,Domain-0,302,Found,HomePage 1-527,text,true,,1103,135,435,435,http://192.168.2.184/envintory-qa/index,180,0,1
1568532936993,524,Domain-1,200,OK,HomePage 1-527,text,true,,4556,135,435,435,http://192.168.2.184/envintory-qa/Login,524,0,0
1568532936778,740,Domain,200,OK,HomePage 1-651,text,true,,5659,270,434,434,http://192.168.2.184/envintory-qa/Login,201,0,1
1568532936778,201,Domain-0,302,Found,HomePage 1-651,text,true,,1103,135,434,434,http://192.168.2.184/envintory-qa/index,201,0,1
1568532936979,539,Domain-1,200,OK,HomePage 1-651,text,true,,4556,135,434,434,http://192.168.2.184/envintory-qa/Login,539,0,0
1568532935810,1714,Domain,200,OK,HomePage 1-733,text,true,,5659,270,433,433,http://192.168.2.184/envintory-qa/Login,1192,0,1000
1568532935810,1192,Domain-0,302,Found,HomePage 1-733,text,true,,1103,135,433,433,http://192.168.2.184/envintory-qa/index,1192,0,1000
1568532937003,521,Domain-1,200,OK,HomePage 1-733,text,true,,4556,135,433,433,http://192.168.2.184/envintory-qa/Login,521,0,0
1568532936816,712,Domain,200,OK,HomePage 1-622,text,true,,5659,270,432,432,http://192.168.2.184/envintory-qa/Login,187,0,2
1568532936816,187,Domain-0,302,Found,HomePage 1-622,text,true,,1103,135,432,432,http://192.168.2.184/envintory-qa/index,187,0,2
1568532937003,525,Domain-1,200,OK,HomePage 1-622,text,true,,4556,135,432,432,http://192.168.2.184/envintory-qa/Login,525,0,0
1568532936852,692,Domain,200,OK,HomePage 1-711,text,true,,5659,270,432,432,http://192.168.2.184/envintory-qa/Login,156,0,1
1568532936992,552,Domain,200,OK,HomePage 1-64,text,true,,5659,270,432,432,http://192.168.2.184/envintory-qa/Login,45,0,2
1568532936852,156,Domain-0,302,Found,HomePage 1-711,text,true,,1103,135,432,432,http://192.168.2.184/envintory-qa/index,156,0,1
1568532936992,45,Domain-0,302,Found,HomePage 1-64,text,true,,1103,135,432,432,http://192.168.2.184/envintory-qa/index,45,0,2
1568532935870,1674,Domain,200,OK,HomePage 1-737,text,true,,5659,270,432,432,http://192.168.2.184/envintory-qa/Login,1136,0,1001
1568532937037,507,Domain-1,200,OK,HomePage 1-64,text,true,,4556,135,432,432,http://192.168.2.184/envintory-qa/Login,507,0,0
1568532935870,1136,Domain-0,302,Found,HomePage 1-737,text,true,,1103,135,432,432,http://192.168.2.184/envintory-qa/index,1136,0,1001
1568532937007,537,Domain-1,200,OK,HomePage 1-737,text,true,,4556,135,432,432,http://192.168.2.184/envintory-qa/Login,537,0,0
1568532937008,536,Domain-1,200,OK,HomePage 1-711,text,true,,4556,135,432,432,http://192.168.2.184/envintory-qa/Login,536,0,0
1568532936882,662,Domain,200,OK,HomePage 1-649,text,true,,5659,270,431,431,http://192.168.2.184/envintory-qa/Login,125,0,2
1568532936882,125,Domain-0,302,Found,HomePage 1-649,text,true,,1103,135,431,431,http://192.168.2.184/envintory-qa/index,125,0,2
1568532937007,537,Domain-1,200,OK,HomePage 1-649,text,true,,4556,135,431,431,http://192.168.2.184/envintory-qa/Login,537,0,0
1568532936827,719,Domain,200,OK,HomePage 1-536,text,true,,5659,270,430,430,http://192.168.2.184/envintory-qa/Login,182,0,1
1568532936827,182,Domain-0,302,Found,HomePage 1-536,text,true,,1103,135,430,430,http://192.168.2.184/envintory-qa/index,182,0,1
1568532937009,537,Domain-1,200,OK,HomePage 1-536,text,true,,4556,135,430,430,http://192.168.2.184/envintory-qa/Login,537,0,0
1568532936950,596,Domain,200,OK,HomePage 1-44,text,true,,5659,270,430,430,http://192.168.2.184/envintory-qa/Login,70,0,1
1568532936950,70,Domain-0,302,Found,HomePage 1-44,text,true,,1103,135,430,430,http://192.168.2.184/envintory-qa/index,70,0,1
1568532937020,526,Domain-1,200,OK,HomePage 1-44,text,true,,4556,135,430,430,http://192.168.2.184/envintory-qa/Login,526,0,0
1568532936905,642,Domain,200,OK,HomePage 1-127,text,true,,5659,270,429,429,http://192.168.2.184/envintory-qa/Login,107,0,2
1568532936905,107,Domain-0,302,Found,HomePage 1-127,text,true,,1103,135,429,429,http://192.168.2.184/envintory-qa/index,107,0,2
1568532937013,534,Domain-1,200,OK,HomePage 1-127,text,true,,4556,135,429,429,http://192.168.2.184/envintory-qa/Login,534,0,0
1568532936806,743,Domain,200,OK,HomePage 1-655,text,true,,5659,270,428,428,http://192.168.2.184/envintory-qa/Login,199,0,1
1568532936806,199,Domain-0,302,Found,HomePage 1-655,text,true,,1103,135,428,428,http://192.168.2.184/envintory-qa/index,199,0,1
1568532937005,544,Domain-1,200,OK,HomePage 1-655,text,true,,4556,135,428,428,http://192.168.2.184/envintory-qa/Login,544,0,0
1568532937015,536,Domain,200,OK,HomePage 1-375,text,true,,5659,270,427,427,http://192.168.2.184/envintory-qa/Login,26,0,2
1568532937015,26,Domain-0,302,Found,HomePage 1-375,text,true,,1103,135,427,427,http://192.168.2.184/envintory-qa/index,26,0,2
1568532937041,510,Domain-1,200,OK,HomePage 1-375,text,true,,4556,135,427,427,http://192.168.2.184/envintory-qa/Login,510,0,0
1568532936915,637,Domain,200,OK,HomePage 1-658,text,true,,5659,270,427,427,http://192.168.2.184/envintory-qa/Login,120,0,2
1568532936915,120,Domain-0,302,Found,HomePage 1-658,text,true,,1103,135,427,427,http://192.168.2.184/envintory-qa/index,120,0,2
1568532937035,517,Domain-1,200,OK,HomePage 1-658,text,true,,4556,135,427,427,http://192.168.2.184/envintory-qa/Login,517,0,0
1568532936983,572,Domain,200,OK,HomePage 1-481,text,true,,5659,270,427,427,http://192.168.2.184/envintory-qa/Login,39,0,1
1568532936983,39,Domain-0,302,Found,HomePage 1-481,text,true,,1103,135,427,427,http://192.168.2.184/envintory-qa/index,39,0,1
1568532937022,533,Domain-1,200,OK,HomePage 1-481,text,true,,4556,135,427,427,http://192.168.2.184/envintory-qa/Login,533,0,0
1568532936969,595,Domain,200,OK,HomePage 1-407,text,true,,5659,270,426,426,http://192.168.2.184/envintory-qa/Login,57,0,1
1568532936969,57,Domain-0,302,Found,HomePage 1-407,text,true,,1103,135,426,426,http://192.168.2.184/envintory-qa/index,57,0,1
1568532937026,538,Domain-1,200,OK,HomePage 1-407,text,true,,4556,135,426,426,http://192.168.2.184/envintory-qa/Login,538,0,0
1568532936926,641,Domain,200,OK,HomePage 1-782,text,true,,5659,270,426,426,http://192.168.2.184/envintory-qa/Login,99,0,1
1568532936926,99,Domain-0,302,Found,HomePage 1-782,text,true,,1103,135,426,426,http://192.168.2.184/envintory-qa/index,99,0,1
1568532937025,542,Domain-1,200,OK,HomePage 1-782,text,true,,4556,135,426,426,http://192.168.2.184/envintory-qa/Login,542,0,0
1568532937020,549,Domain,200,OK,HomePage 1-303,text,true,,5659,270,425,425,http://192.168.2.184/envintory-qa/Login,23,0,1
1568532937010,559,Domain,200,OK,HomePage 1-391,text,true,,5659,270,425,425,http://192.168.2.184/envintory-qa/Login,30,0,2
1568532937020,23,Domain-0,302,Found,HomePage 1-303,text,true,,1103,135,425,425,http://192.168.2.184/envintory-qa/index,23,0,1
1568532937010,30,Domain-0,302,Found,HomePage 1-391,text,true,,1103,135,425,425,http://192.168.2.184/envintory-qa/index,30,0,2
1568532937043,526,Domain-1,200,OK,HomePage 1-303,text,true,,4556,135,425,425,http://192.168.2.184/envintory-qa/Login,526,0,0
1568532937040,529,Domain-1,200,OK,HomePage 1-391,text,true,,4556,135,425,425,http://192.168.2.184/envintory-qa/Login,529,0,0
1568532937000,569,Domain,200,OK,HomePage 1-768,text,true,,5659,270,425,425,http://192.168.2.184/envintory-qa/Login,39,0,2
1568532937000,39,Domain-0,302,Found,HomePage 1-768,text,true,,1103,135,425,425,http://192.168.2.184/envintory-qa/index,39,0,2
1568532937039,530,Domain-1,200,OK,HomePage 1-768,text,true,,4556,135,425,425,http://192.168.2.184/envintory-qa/Login,530,0,0
1568532937013,557,Domain,200,OK,HomePage 1-584,text,true,,5659,270,425,425,http://192.168.2.184/envintory-qa/Login,28,0,1
1568532937013,28,Domain-0,302,Found,HomePage 1-584,text,true,,1103,135,425,425,http://192.168.2.184/envintory-qa/index,28,0,1
1568532937041,529,Domain-1,200,OK,HomePage 1-584,text,true,,4556,135,425,425,http://192.168.2.184/envintory-qa/Login,529,0,0
1568532936972,599,Domain,200,OK,HomePage 1-755,text,true,,5659,270,425,425,http://192.168.2.184/envintory-qa/Login,62,0,1
1568532936972,62,Domain-0,302,Found,HomePage 1-755,text,true,,1103,135,425,425,http://192.168.2.184/envintory-qa/index,62,0,1
1568532937035,536,Domain-1,200,OK,HomePage 1-755,text,true,,4556,135,425,425,http://192.168.2.184/envintory-qa/Login,536,0,0
1568532936952,619,Domain,200,OK,HomePage 1-735,text,true,,5659,270,425,425,http://192.168.2.184/envintory-qa/Login,86,0,2
1568532936952,86,Domain-0,302,Found,HomePage 1-735,text,true,,1103,135,425,425,http://192.168.2.184/envintory-qa/index,86,0,2
1568532937038,533,Domain-1,200,OK,HomePage 1-735,text,true,,4556,135,425,425,http://192.168.2.184/envintory-qa/Login,533,0,0
1568532936812,760,Domain,200,OK,HomePage 1-653,text,true,,5659,270,423,423,http://192.168.2.184/envintory-qa/Login,216,0,1
1568532936812,216,Domain-0,302,Found,HomePage 1-653,text,true,,1103,135,423,423,http://192.168.2.184/envintory-qa/index,216,0,1
1568532937028,544,Domain-1,200,OK,HomePage 1-653,text,true,,4556,135,423,423,http://192.168.2.184/envintory-qa/Login,544,0,0
1568532935940,1634,Domain,200,OK,HomePage 1-713,text,true,,5659,270,422,422,http://192.168.2.184/envintory-qa/Login,1096,0,1000
1568532935940,1096,Domain-0,302,Found,HomePage 1-713,text,true,,1103,135,422,422,http://192.168.2.184/envintory-qa/index,1096,0,1000
1568532937037,537,Domain-1,200,OK,HomePage 1-713,text,true,,4556,135,422,422,http://192.168.2.184/envintory-qa/Login,537,0,0
1568532936991,583,Domain,200,OK,HomePage 1-747,text,true,,5659,270,422,422,http://192.168.2.184/envintory-qa/Login,37,0,1
1568532936991,37,Domain-0,302,Found,HomePage 1-747,text,true,,1103,135,422,422,http://192.168.2.184/envintory-qa/index,37,0,1
1568532937028,546,Domain-1,200,OK,HomePage 1-747,text,true,,4556,135,422,422,http://192.168.2.184/envintory-qa/Login,546,0,0
1568532936937,643,Domain,200,OK,HomePage 1-422,text,true,,5659,270,420,420,http://192.168.2.184/envintory-qa/Login,102,0,2
1568532936937,102,Domain-0,302,Found,HomePage 1-422,text,true,,1103,135,420,420,http://192.168.2.184/envintory-qa/index,102,0,2
1568532937039,541,Domain-1,200,OK,HomePage 1-422,text,true,,4556,135,420,420,http://192.168.2.184/envintory-qa/Login,541,0,0
1568532937025,556,Domain,200,OK,HomePage 1-204,text,true,,5659,270,419,419,http://192.168.2.184/envintory-qa/Login,21,0,2
1568532937025,21,Domain-0,302,Found,HomePage 1-204,text,true,,1103,135,419,419,http://192.168.2.184/envintory-qa/index,21,0,2
1568532937046,535,Domain-1,200,OK,HomePage 1-204,text,true,,4556,135,419,419,http://192.168.2.184/envintory-qa/Login,535,0,0
1568532937013,569,Domain,200,OK,HomePage 1-348,text,true,,5659,270,419,419,http://192.168.2.184/envintory-qa/Login,37,0,1
1568532937013,37,Domain-0,302,Found,HomePage 1-348,text,true,,1103,135,419,419,http://192.168.2.184/envintory-qa/index,37,0,1
1568532937050,532,Domain-1,200,OK,HomePage 1-348,text,true,,4556,135,419,419,http://192.168.2.184/envintory-qa/Login,532,0,0
1568532937029,556,Domain,200,OK,HomePage 1-461,text,true,,5659,270,419,419,http://192.168.2.184/envintory-qa/Login,23,0,1
1568532937029,23,Domain-0,302,Found,HomePage 1-461,text,true,,1103,135,419,419,http://192.168.2.184/envintory-qa/index,23,0,1
1568532937052,533,Domain-1,200,OK,HomePage 1-461,text,true,,4556,135,419,419,http://192.168.2.184/envintory-qa/Login,533,0,0
1568532916543,21045,Domain,200,OK,HomePage 1-693,text,true,,5660,270,418,418,http://192.168.2.184/envintory-qa/Login,17859,0,7005
1568532916543,17859,Domain-0,302,Found,HomePage 1-693,text,true,,1103,135,418,418,http://192.168.2.184/envintory-qa/index,17859,0,7005
1568532934402,3186,Domain-1,200,OK,HomePage 1-693,text,true,,4557,135,418,418,http://192.168.2.184/envintory-qa/Login,3186,0,1000
1568532937038,558,Domain,200,OK,HomePage 1-988,text,true,,5659,270,418,418,http://192.168.2.184/envintory-qa/Login,35,0,1
1568532937038,35,Domain-0,302,Found,HomePage 1-988,text,true,,1103,135,418,418,http://192.168.2.184/envintory-qa/index,35,0,1
1568532937073,523,Domain-1,200,OK,HomePage 1-988,text,true,,4556,135,418,418,http://192.168.2.184/envintory-qa/Login,523,0,0
1568532934027,3578,Domain,200,OK,HomePage 1-981,text,true,,5660,270,417,417,http://192.168.2.184/envintory-qa/Login,3037,0,3003
1568532934027,3037,Domain-0,302,Found,HomePage 1-981,text,true,,1103,135,417,417,http://192.168.2.184/envintory-qa/index,3037,0,3003
1568532937065,540,Domain-1,200,OK,HomePage 1-981,text,true,,4557,135,417,417,http://192.168.2.184/envintory-qa/Login,540,0,1
1568532933994,3612,Domain,200,OK,HomePage 1-963,text,true,,5660,270,417,417,http://192.168.2.184/envintory-qa/Login,3045,0,3001
1568532933994,3045,Domain-0,302,Found,HomePage 1-963,text,true,,1103,135,417,417,http://192.168.2.184/envintory-qa/index,3045,0,3001
1568532937040,566,Domain-1,200,OK,HomePage 1-963,text,true,,4557,135,417,417,http://192.168.2.184/envintory-qa/Login,566,0,1
1568532934378,3245,Domain,200,OK,HomePage 1-676,text,true,,5660,270,417,417,http://192.168.2.184/envintory-qa/Login,2704,0,999
1568532934378,2704,Domain-0,302,Found,HomePage 1-676,text,true,,1103,135,417,417,http://192.168.2.184/envintory-qa/index,2704,0,999
1568532937083,540,Domain-1,200,OK,HomePage 1-676,text,true,,4557,135,417,417,http://192.168.2.184/envintory-qa/Login,540,0,1
1568532937152,531,Domain,200,OK,HomePage 1-730,text,true,,5659,270,417,417,http://192.168.2.184/envintory-qa/Login,7,0,2
1568532937152,7,Domain-0,302,Found,HomePage 1-730,text,true,,1103,135,417,417,http://192.168.2.184/envintory-qa/index,7,0,2
1568532937159,524,Domain-1,200,OK,HomePage 1-730,text,true,,4556,135,417,417,http://192.168.2.184/envintory-qa/Login,524,0,0
1568532937158,531,Domain,200,OK,HomePage 1-722,text,true,,5659,270,417,417,http://192.168.2.184/envintory-qa/Login,9,0,1
1568532937158,9,Domain-0,302,Found,HomePage 1-722,text,true,,1103,135,417,417,http://192.168.2.184/envintory-qa/index,9,0,1
1568532937167,522,Domain-1,200,OK,HomePage 1-722,text,true,,4556,135,417,417,http://192.168.2.184/envintory-qa/Login,522,0,0
1568532937169,546,Domain,200,OK,HomePage 1-89,text,true,,5659,270,416,416,http://192.168.2.184/envintory-qa/Login,9,0,1
1568532937169,9,Domain-0,302,Found,HomePage 1-89,text,true,,1103,135,416,416,http://192.168.2.184/envintory-qa/index,9,0,1
1568532937178,537,Domain-1,200,OK,HomePage 1-89,text,true,,4556,135,416,416,http://192.168.2.184/envintory-qa/Login,537,0,0
1568532937212,583,Domain,200,OK,HomePage 1-795,text,true,,5659,270,416,416,http://192.168.2.184/envintory-qa/Login,59,0,2
1568532937212,59,Domain-0,302,Found,HomePage 1-795,text,true,,1103,135,416,416,http://192.168.2.184/envintory-qa/index,59,0,2
1568532937271,524,Domain-1,200,OK,HomePage 1-795,text,true,,4556,135,416,416,http://192.168.2.184/envintory-qa/Login,524,0,0
1568532937215,588,Domain,200,OK,HomePage 1-256,text,true,,5659,270,415,415,http://192.168.2.184/envintory-qa/Login,56,0,4
1568532937215,56,Domain-0,302,Found,HomePage 1-256,text,true,,1103,135,415,415,http://192.168.2.184/envintory-qa/index,56,0,4
1568532937271,532,Domain-1,200,OK,HomePage 1-256,text,true,,4556,135,415,415,http://192.168.2.184/envintory-qa/Login,532,0,0
1568532937215,589,Domain,200,OK,HomePage 1-43,text,true,,5659,270,415,415,http://192.168.2.184/envintory-qa/Login,62,0,5
1568532937215,62,Domain-0,302,Found,HomePage 1-43,text,true,,1103,135,415,415,http://192.168.2.184/envintory-qa/index,62,0,5
1568532937277,527,Domain-1,200,OK,HomePage 1-43,text,true,,4556,135,415,415,http://192.168.2.184/envintory-qa/Login,527,0,0
1568532937217,595,Domain,200,OK,HomePage 1-312,text,true,,5659,270,415,415,http://192.168.2.184/envintory-qa/Login,44,0,3
1568532937217,44,Domain-0,302,Found,HomePage 1-312,text,true,,1103,135,415,415,http://192.168.2.184/envintory-qa/index,44,0,3
1568532937261,551,Domain-1,200,OK,HomePage 1-312,text,true,,4556,135,415,415,http://192.168.2.184/envintory-qa/Login,551,0,0
1568532937215,599,Domain,200,OK,HomePage 1-170,text,true,,5659,270,415,415,http://192.168.2.184/envintory-qa/Login,47,0,3
1568532937215,47,Domain-0,302,Found,HomePage 1-170,text,true,,1103,135,415,415,http://192.168.2.184/envintory-qa/index,47,0,3
1568532937262,552,Domain-1,200,OK,HomePage 1-170,text,true,,4556,135,415,415,http://192.168.2.184/envintory-qa/Login,552,0,0
1568532937267,548,Domain,200,OK,HomePage 1-163,text,true,,5659,270,415,415,http://192.168.2.184/envintory-qa/Login,30,0,1
1568532937220,595,Domain,200,OK,HomePage 1-370,text,true,,5659,270,415,415,http://192.168.2.184/envintory-qa/Login,41,0,3
1568532937267,30,Domain-0,302,Found,HomePage 1-163,text,true,,1103,135,415,415,http://192.168.2.184/envintory-qa/index,30,0,1
1568532937226,589,Domain,200,OK,HomePage 1-126,text,true,,5659,270,415,415,http://192.168.2.184/envintory-qa/Login,34,0,2
1568532937297,518,Domain-1,200,OK,HomePage 1-163,text,true,,4556,135,415,415,http://192.168.2.184/envintory-qa/Login,518,0,0
1568532937220,41,Domain-0,302,Found,HomePage 1-370,text,true,,1103,135,415,415,http://192.168.2.184/envintory-qa/index,41,0,3
1568532937226,34,Domain-0,302,Found,HomePage 1-126,text,true,,1103,135,415,415,http://192.168.2.184/envintory-qa/index,34,0,2
1568532937261,554,Domain-1,200,OK,HomePage 1-370,text,true,,4556,135,415,415,http://192.168.2.184/envintory-qa/Login,554,0,0
1568532937260,555,Domain-1,200,OK,HomePage 1-126,text,true,,4556,135,415,415,http://192.168.2.184/envintory-qa/Login,555,0,0
1568532937214,604,Domain,200,OK,HomePage 1-281,text,true,,5659,270,415,415,http://192.168.2.184/envintory-qa/Login,73,0,3
1568532937214,73,Domain-0,302,Found,HomePage 1-281,text,true,,1103,135,415,415,http://192.168.2.184/envintory-qa/index,73,0,3
1568532937287,531,Domain-1,200,OK,HomePage 1-281,text,true,,4556,135,415,415,http://192.168.2.184/envintory-qa/Login,531,0,0
1568532937222,600,Domain,200,OK,HomePage 1-330,text,true,,5659,270,415,415,http://192.168.2.184/envintory-qa/Login,39,0,2
1568532937222,39,Domain-0,302,Found,HomePage 1-330,text,true,,1103,135,415,415,http://192.168.2.184/envintory-qa/index,39,0,2
1568532937261,561,Domain-1,200,OK,HomePage 1-330,text,true,,4556,135,415,415,http://192.168.2.184/envintory-qa/Login,561,0,0
1568532937224,600,Domain,200,OK,HomePage 1-254,text,true,,5659,270,415,415,http://192.168.2.184/envintory-qa/Login,37,0,2
1568532937224,37,Domain-0,302,Found,HomePage 1-254,text,true,,1103,135,415,415,http://192.168.2.184/envintory-qa/index,37,0,2
1568532937261,563,Domain-1,200,OK,HomePage 1-254,text,true,,4556,135,415,415,http://192.168.2.184/envintory-qa/Login,563,0,0
